1.509964	35.454545	57.272727	514.080000	554.580000	0.870682
1.521963	32.307692	53.076923	516.420000	558.720000	1.000295
1.532963	38.181818	68.181818	518.940000	563.220000	0.727769
1.544964	43.636364	60.000000	521.460000	567.180000	0.472860
1.555963	40.909091	79.090909	524.340000	572.400000	0.643012
1.566966	46.363636	65.454545	527.040000	576.720000	0.288841
1.577962	40.909091	73.636364	530.100000	581.580000	0.255943
1.588962	46.363636	62.727273	532.800000	585.720000	0.547359
1.600962	46.153846	60.000000	535.860000	590.400000	0.742485
1.611962	49.090909	54.545455	539.460000	594.000000	0.525214
1.622966	54.545455	54.545455	542.700000	597.600000	0.968175
1.633962	54.545455	54.545455	546.300000	601.200000	0.635088
1.644969	60.000000	57.272727	549.900000	604.980000	0.669047
1.655962	60.000000	65.454545	553.860000	609.300000	0.717228
1.667962	60.000000	62.727273	557.820000	613.440000	0.421213
1.677993	62.727273	60.000000	561.780000	617.400000	0.301930
1.688990	75.000000	69.000000	565.920000	621.540000	0.648459
1.700977	60.000000	57.692308	570.420000	626.040000	0.228563
1.711977	70.909091	62.727273	575.100000	630.180000	0.440881
1.722978	81.818182	65.454545	579.780000	634.500000	0.593063
1.733988	76.363636	65.454545	585.180000	638.820000	0.590799
1.744961	70.909091	60.000000	590.220000	642.780000	0.526205
1.756960	84.545455	62.727273	594.900000	646.920000	0.635229
1.768959	82.500000	52.500000	600.480000	650.700000	0.594548
1.778985	76.363636	62.727273	606.420000	654.840000	0.516937
1.791998	87.500000	47.500000	611.460000	658.260000	0.660204
1.802960	95.454545	62.727273	617.760000	662.400000	0.686239
1.814972	81.818182	51.818182	624.060000	665.820000	0.659638
1.824960	87.272727	57.272727	629.460000	669.600000	0.709587
1.836959	87.500000	52.500000	635.220000	673.380000	0.727132
1.846961	90.000000	57.272727	641.520000	677.160000	0.628154
1.858959	95.454545	49.090909	647.460000	680.400000	0.652917
1.869959	100.909091	60.000000	653.760000	684.360000	0.623131
1.881959	87.500000	50.000000	660.420000	687.960000	0.682843
1.892989	103.636364	62.727273	666.720000	692.100000	0.635724
1.904958	100.000000	50.000000	673.560000	695.700000	0.775383
1.914976	92.727273	65.454545	680.760000	700.020000	0.703219
1.925958	100.909091	65.454545	686.880000	704.340000	0.726637
1.936957	98.181818	65.454545	693.540000	708.660000	0.784510
1.947958	100.909091	65.454545	700.020000	712.980000	0.611458
1.959958	98.181818	65.454545	706.680000	717.300000	0.653129
1.970957	97.500000	65.000000	713.160000	721.980000	0.874715
1.981957	100.909091	65.454545	720.180000	726.300000	0.760102
1.992958	100.909091	65.454545	726.840000	730.620000	0.857452
2.004958	103.636364	68.181818	733.500000	735.120000	0.967821
2.015975	95.000000	62.500000	740.340000	739.620000	0.820451
2.027956	100.909091	65.454545	747.180000	743.940000	1.010907
2.038957	95.454545	65.454545	753.840000	748.260000	0.961454
2.051992	92.142857	64.285714	760.140000	753.660000	1.006238
2.062957	108.000000	75.000000	767.880000	758.160000	0.806230
2.073956	97.500000	62.500000	774.360000	762.660000	0.840260
2.084956	87.272727	57.272727	781.380000	766.440000	0.956501
2.096956	103.636364	54.545455	787.140000	770.040000	1.075501
2.107956	80.000000	55.000000	793.980000	774.000000	1.250464
2.118956	95.454545	60.000000	799.740000	777.960000	1.270840
2.130979	90.000000	57.500000	806.040000	782.100000	1.137407
2.141956	90.000000	60.000000	812.520000	786.060000	1.164504
2.153955	90.000000	68.181818	818.460000	790.560000	1.162240
2.164967	87.272727	68.181818	824.400000	795.060000	0.830921
2.176955	85.000000	60.000000	830.160000	799.380000	0.945252
2.186955	76.363636	73.636364	836.280000	804.240000	0.810758
2.197954	81.818182	68.181818	841.320000	808.740000	0.893888
2.208954	79.090909	60.000000	846.720000	812.700000	1.095382
2.220955	72.500000	60.000000	851.940000	817.020000	1.289164
2.231954	76.363636	62.727273	857.160000	821.160000	1.034962
2.243986	81.818182	57.272727	862.200000	824.940000	1.436181
2.253953	65.454545	70.909091	867.600000	829.620000	1.159976
2.265955	76.363636	76.363636	871.920000	834.660000	1.198322
2.277954	62.500000	65.000000	876.960000	839.340000	1.215585
2.288953	65.000000	70.000000	881.460000	844.380000	0.904359
2.300953	62.500000	70.000000	886.140000	849.420000	0.853278
2.311954	60.000000	70.909091	890.640000	854.100000	1.124389
2.322954	65.454545	70.909091	894.600000	858.780000	1.158915
2.334976	54.545455	62.727273	898.920000	862.920000	1.045928
2.346953	52.500000	55.000000	902.520000	866.880000	1.525891
2.357954	54.545455	60.000000	906.300000	870.840000	1.207307
2.368953	57.272727	65.454545	909.900000	875.160000	1.373992
2.381953	51.428571	55.714286	913.680000	879.840000	1.313785
2.392953	46.363636	68.181818	918.000000	884.340000	1.137761
2.404953	49.090909	65.454545	921.060000	888.660000	1.081444
2.416952	40.000000	60.000000	924.300000	892.980000	1.159693
2.426952	46.363636	65.454545	927.180000	897.300000	1.106419
2.437953	43.636364	62.727273	930.240000	901.440000	0.978221
2.448952	40.909091	60.000000	933.120000	905.400000	1.191954
2.460951	40.000000	62.500000	935.820000	909.900000	1.291286
2.471952	35.454545	65.454545	938.700000	914.220000	1.048829
2.482973	38.181818	62.727273	941.040000	918.360000	1.077482
2.493951	35.454545	62.727273	943.560000	922.500000	1.134648
2.504951	35.454545	62.727273	945.900000	926.640000	0.996687
2.516951	35.000000	65.000000	948.240000	931.320000	1.160542
2.528950	32.727273	62.727273	950.760000	935.460000	1.048970
2.539951	32.727273	62.727273	952.920000	939.600000	1.119012
2.550951	30.000000	57.500000	955.080000	943.740000	1.042037
2.562950	32.727273	62.727273	957.240000	947.880000	1.122408
2.573950	27.500000	57.500000	959.400000	952.020000	1.060573
2.584950	33.000000	66.000000	961.380000	955.980000	1.003691
2.595950	27.500000	60.000000	963.360000	960.300000	1.014516
2.606949	27.272727	65.454545	965.340000	964.620000	0.972915
2.617949	30.000000	62.727273	967.140000	968.760000	0.844576
2.628950	27.272727	60.000000	969.120000	972.720000	0.932093
2.640950	27.500000	60.000000	970.920000	977.040000	0.993715
2.652975	30.000000	57.272727	972.900000	980.820000	0.876484
2.662949	30.000000	62.727273	974.880000	984.960000	0.998597
2.674949	27.272727	57.272727	976.860000	988.740000	0.965486
2.685949	35.454545	62.727273	978.660000	992.880000	0.918084
2.696949	27.272727	68.181818	981.000000	997.380000	0.939521
2.707949	32.727273	65.454545	982.800000	1001.700000	0.850519
